Date,Close, Open, High, Low, Volume
11/4/2013,180.27,179.9,180.8,179.34,3483345
11/1/2013,179.23,179.81,180.339,178.88,3644428
10/31/2013,179.21,179.65,181.67,179.04,4318085
10/30/2013,180.15,181.69,182.18,179.86,5273734
10/29/2013,182.12,177.62,182.32,177.5,8904420
10/28/2013,177.35,177.04,177.89,176.2,3697807
10/25/2013,176.85,178.43,179.1,176.26,4842768
10/24/2013,177.8,176.43,177.89,176.25,5533295
10/23/2013,175.77,175.09,175.99,174.4,5409403
10/22/2013,174.97,173.35,175.57,172.9512,6977259
10/21/2013,172.86,174.42,174.75,172.6301,7079506
10/18/2013,173.78,174.8,175,173.25,10547970
10/17/2013,174.83,173.84,177,172.57,22356370
10/16/2013,186.73,185.42,186.73,184.994,6613629
10/15/2013,184.66,185.74,185.94,184.22,3365105
10/14/2013,186.97,185.41,186.99,184.42,2663107
10/11/2013,186.16,185.25,186.23,184.12,3232628
10/10/2013,184.77,183.17,184.77,182.358,3658906
10/9/2013,181.32,179.37,181.67,179.1,4423494
10/8/2013,178.72,181.89,181.99,178.71,5578329
10/7/2013,182.01,181.85,183.31,181.85,3966427
10/4/2013,184.1,184.17,185.13,183.58,2863648
10/3/2013,183.86,184.7,184.96,183,3211758
10/2/2013,184.96,185.54,186.3099,184.41,3617059
10/1/2013,186.38,185.34,186.65,184.65,2681173
9/30/2013,185.18,185.56,186.74,184.34,3978234
9/27/2013,186.92,188.87,188.94,186.45,3905485
9/26/2013,190.22,190.1,191.76,189.455,2093584
9/25/2013,189.47,190.14,190.62,188.5,2654533
9/24/2013,189.97,190.93,191.56,189.66,3002362
9/23/2013,190.99,190.06,192.41,189.3301,3340791
9/20/2013,190.02,193.96,194.4299,190.02,8525872
9/19/2013,193.39,194.18,194.89,193.22,3178067
9/18/2013,194.42,192.6,194.89,192,3841726
9/17/2013,192.16,193.42,194.15,191.83,2930938
9/16/2013,193.15,193.7,194.81,192.61,3906886
9/13/2013,192.17,191.21,193.1,191,3710354
9/12/2013,190.73,190.96,191.32,189.85,3354845
9/11/2013,190.7,186.83,190.87,186.82,4962922
9/10/2013,186.6,187.2,187.65,186.37,3149630
9/9/2013,184.98,183.68,185.49,183.31,3017239
9/6/2013,183.03,184.65,184.99,182.65,2903517
9/5/2013,184.15,183.35,185,183.07,2867633
9/4/2013,183.13,183.58,184.19,182.31,2597909
9/3/2013,183.96,183.63,184.32,182.51,3487169
8/30/2013,182.27,182.75,182.99,181.51,2731041
8/29/2013,182.64,181.96,183.7,181.44,2980880
8/28/2013,182.16,182.68,183.47,181.1,3979196
8/27/2013,182.74,183.63,184.5,182.5701,3190430
8/26/2013,184.74,185.27,187,184.68,2174062
8/23/2013,185.42,185.34,185.74,184.57,2294992
8/22/2013,185.19,185.65,186.25,184.25,2354336
8/21/2013,184.86,184.67,186.57,184.28,3551007
8/20/2013,184.56,184.37,185.63,183.1685,3121998
8/19/2013,184.23,185.3,186.5,183.9787,3248927
8/16/2013,185.34,185.54,186.46,185.34,3426429
8/15/2013,185.79,186.23,187,185.45,3692360
8/14/2013,187.53,188.58,188.926,187.3,2892302
8/13/2013,188.42,189.54,189.99,187.56,3542932
8/12/2013,189.09,186.97,189.556,186.89,3026539
8/9/2013,187.82,188,189.16,187,3249553
8/8/2013,187.93,189.45,189.87,186.79,4547555
8/7/2013,188.56,189.6,189.93,188.05,3901716
8/6/2013,190.99,192.26,192.51,190.27,5932764
8/5/2013,195.5,195.16,195.88,194.35,2490863
8/2/2013,195.16,195.5,195.5,193.2215,3860908
8/1/2013,195.81,196.65,197.17,195.41,2877770
7/31/2013,195.04,194.49,196.9099,194.49,3809982
7/30/2013,196.01,196.99,197.83,195.81,2663216
7/29/2013,196.21,196.83,197.19,195.53,2113654
7/26/2013,197.35,196.59,197.37,195,2485006
7/25/2013,197.22,196.3,197.83,195.66,3014255
7/24/2013,196.61,195.95,197.3,195.861,2957339
7/23/2013,194.98,194.21,196.43,194.1,2864014
7/22/2013,194.09,193.4,195.79,193.2804,3397910
7/19/2013,193.54,197.91,197.99,193.24,6997445
7/18/2013,197.99,198.27,200.94,195.99,8393110
7/17/2013,194.55,194.72,194.89,193.03,6784863
7/16/2013,193.85,194.04,194.58,192.685,3746345
7/15/2013,194,192.42,194.89,191.68,5677988
7/12/2013,192.07,193.07,193.6999,191.5901,4495419
7/11/2013,192.8,193.78,194.11,192.61,4179023
7/10/2013,192.25,191.51,193.43,191.2714,3934933
7/9/2013,191.3,191.88,192.8,190.78,5204244
7/8/2013,194.98,195.6,195.78,194.61,2948458
7/5/2013,194.93,194.49,195.16,192.35,2405596
7/3/2013,193.25,190.98,194.22,190.51,1878313
7/2/2013,191.5,190.78,193.23,190.26,3657855
7/1/2013,191.28,192.15,193.8,191.12,4442222
6/28/2013,191.11,191.73,192.66,188.41,10056560
6/27/2013,195.65,196.05,196.9,195.29,3513927
6/26/2013,194.86,195.97,196.23,194.5,3319852
6/25/2013,194.98,195.31,195.59,193.15,3847821
6/24/2013,193.54,193.99,194.91,191.34,4356153
6/21/2013,195.46,198.5,198.52,193.5401,8918718
6/20/2013,197.35,200.67,201.7,197.28,4515879
6/19/2013,201.94,204.44,205.03,201.93,2846004
6/18/2013,204.87,203.02,206.09,202.87,3277951
6/17/2013,203.04,203.44,205.1713,202.55,3220009
6/14/2013,202.2,203.97,204.745,201.81,2804459
6/13/2013,203.77,201.01,204.4,200.34,2899698
6/12/2013,201.2,204.59,205.23,200.51,3409755
6/11/2013,203.98,203.17,205.95,202.51,2814520
6/10/2013,205.02,206.97,206.98,204.9,2652220
6/7/2013,206.35,204.85,206.35,204.11,2953140
6/6/2013,203.8,203,204.2,201.47,3679532
6/5/2013,202.74,205.16,206.29,202.4,4215365
6/4/2013,206.19,208.6,209,205.08,3598199
6/3/2013,208.95,208.25,210.05,207.33,3323648
5/31/2013,208.02,208.59,211.98,208.02,4949606
5/30/2013,209.36,206.97,210.99,206.97,4399697
5/29/2013,207.92,206.22,208.42,206.04,3439213
5/28/2013,207.78,207.44,208.59,207.16,4010644
5/24/2013,205.72,204.69,206.43,204.42,3295637
5/23/2013,206.16,205.48,208.61,205.13,5180340
5/22/2013,206.99,208.5,210.15,206.121,5187031
5/21/2013,208.65,207.24,209.48,207,2981691
5/20/2013,207.6,208.02,209.15,207.42,3614453
5/17/2013,208.44,205.25,209.5,204.99,5704295
5/16/2013,204.69,204,206.59,204,4506972
5/15/2013,203.32,202.25,203.6799,202.04,4027770
5/14/2013,203.21,202.09,203.67,202.08,3701203
5/13/2013,202.47,204.18,204.47,202.22,3648033
5/10/2013,204.47,203.37,204.53,202.82,3279458
5/9/2013,203.24,204.69,205,202.72,3541906
5/8/2013,204.82,202.94,204.85,202.51,3601645
5/7/2013,203.63,202.81,203.73,201.65,3429515
5/6/2013,202.78,203.79,203.99,201.52,4826441
5/3/2013,204.51,203.94,205.319,203.75,4490991
5/2/2013,202.39,200.12,202.43,199.75,3945239
5/1/2013,199.63,201.87,202.17,199.2,4899267
4/30/2013,202.54,199.13,202.59,197.35,7535423
4/29/2013,199.15,194.78,199.68,194.65,5933205
4/26/2013,194.31,194.16,194.71,193.25,3490234
4/25/2013,193.95,192.69,195.17,192.32,4651956
4/24/2013,191.71,192.16,192.5,191.09,3693788
4/23/2013,191.61,189.27,192.555,188.61,6295379
4/22/2013,187.83,191.15,191.38,187.68,9840902
4/19/2013,190,195.74,196.5,189.76,18845420
4/18/2013,207.15,210.11,210.25,206.15,6378240
4/17/2013,209.67,210.53,211.09,209.5,3269774
4/16/2013,212,210.84,212,209.2,2860054
4/15/2013,209.26,210.44,211.69,209.26,4217875
4/12/2013,211.38,210.79,211.49,209.78,3165397
4/11/2013,212.92,211.5,213.09,210.85,3655566
4/10/2013,212,211.86,212.51,210.47,3523612
4/9/2013,209.22,209.56,210,208.61,2577249
4/8/2013,209.32,209.07,209.32,207.33,2351166
4/5/2013,209.41,209.1,209.84,206.34,4147677
4/4/2013,211.31,212.77,212.93,210.04,3709490
4/3/2013,212.66,214.32,214.89,212.6275,3128618
4/2/2013,214.36,212.92,214.71,211.57,3116554
4/1/2013,212.38,212.8,213.5,211.25,2144926
3/28/2013,213.3,209.83,213.44,209.735,3752899
3/27/2013,210.89,210.96,212.16,210.1,3222381
3/26/2013,212.36,211.77,212.504,211.5,2300140
3/25/2013,210.74,212.54,212.81,210.05,3242463
3/22/2013,212.08,212.21,213.17,211.619,3015847
3/21/2013,212.26,212.96,213,210.11,5830166
3/20/2013,215.06,214.76,215.82,214.3,3018753
3/19/2013,213.44,214.13,215.12,211.829,3198377
3/18/2013,213.21,212.9,214.5,212.64,3006125
3/15/2013,214.92,215.38,215.9,213.41,7935024
3/14/2013,215.8,212.15,215.86,212.15,5505484
3/13/2013,212.06,210.2,212.36,209.77,3355689
3/12/2013,210.55,209.4,210.73,209.09,3591161
3/11/2013,210.08,210.04,210.1999,209.04,3048901
3/8/2013,210.38,209.85,210.74,209.43,3700086
3/7/2013,209.42,208.29,209.6,208.24,3884317
3/6/2013,208.38,207.03,208.49,206.66,3594899
3/5/2013,206.53,205.86,207.7,205.69,3807706
3/4/2013,205.19,202.59,205.19,202.55,3693365
3/1/2013,202.91,200.65,202.94,199.36,3307694
2/28/2013,200.83,202.18,203.123,200.79,4689698
2/27/2013,202.33,198.89,202.75,198.6,4185545
2/26/2013,199.14,198.63,199.9,197.84,3391562
2/25/2013,197.51,201.67,202.49,197.51,3845176
2/22/2013,201.09,199.23,201.09,198.84,3107876
2/21/2013,198.33,198.63,199.07,198.11,3923051
2/20/2013,199.31,200.62,201.72,198.86,3715311
2/19/2013,200.32,200.6,201.89,200.22,2998317
2/15/2013,200.98,199.98,201.25,199.82,3627887
2/14/2013,199.65,199.73,200.32,199.26,3294126
2/13/2013,200.09,200.65,200.95,199.57,2169757
2/12/2013,200.04,200.01,200.735,199.02,2461779
2/11/2013,200.16,200.98,201.95,199.75,2944651
2/8/2013,201.68,199.97,202.09,199.68,2893254
2/7/2013,199.74,200.62,200.91,198.68,3076693
2/6/2013,201.02,200.39,201.29,199.56,3624003
2/5/2013,202.79,204.31,204.75,202.51,3636737
2/4/2013,203.79,204.19,205.02,203.57,3188819
2/1/2013,205.18,204.65,205.35,203.84,3368154
1/31/2013,203.07,203.32,204.4699,202.96,3090454
1/30/2013,203.52,203.69,204.88,203.186,2998524
1/29/2013,203.9,204.34,205.7301,203.64,3617058
1/28/2013,204.93,204.85,206.22,204.29,2823615
1/25/2013,204.97,204.45,205.18,204.13,3356248
1/24/2013,204.42,203.91,205.06,203.08,4447108
1/23/2013,204.72,203.5,208.58,203.36,12518570
1/22/2013,196.08,194.36,196.08,194.01,7140332
1/18/2013,194.47,194.03,195,193.8,4559548
1/17/2013,193.65,193.85,194.46,193.24,3884254
1/16/2013,192.59,192,193.18,191.35,2962820
1/15/2013,192.5,191.31,192.73,190.39,4172034
1/14/2013,192.62,192.82,193.28,191.75,4171501
1/11/2013,194.45,194.15,195,192.9,3880367
1/10/2013,192.88,192.65,192.96,191.28,3607874
1/9/2013,192.32,193.48,193.49,191.65,3210997
1/8/2013,192.87,192.92,193.3,191.605,3028071
1/7/2013,193.14,193.4,193.78,192.34,2861878
1/4/2013,193.99,194.19,194.46,192.78,3380159
1/3/2013,195.27,195.67,196.29,194.44,3644326
1/2/2013,196.35,194.09,196.35,193.8,4234226
12/31/2012,191.55,189.23,191.68,188.84,4682981
12/28/2012,189.83,191.11,192.22,189.83,3536133
12/27/2012,192.71,191.53,193.28,190.7,3967531
12/26/2012,191.95,192.21,193.53,190.95,2776450
12/24/2012,192.4,193.05,193.83,192.02,1631202
12/21/2012,193.42,193.1,194.5,191.57,8224973
12/20/2012,194.77,194.47,194.95,193.16,4184324
12/19/2012,195.08,195.46,196.45,195,4269191
12/18/2012,195.69,193.85,195.92,193.84,4119679
12/17/2012,193.62,191.76,193.91,191.76,3792350
12/14/2012,191.76,191.69,193.4,191.26,3826833
12/13/2012,191.99,192.18,193.05,191.37,3623185
12/12/2012,192.95,194.6,194.75,192.46,4241864
12/11/2012,194.2,193.18,194.8,193.15,4143997
12/10/2012,192.62,192.17,193.54,191.65,3438406
12/7/2012,191.95,190.14,192.2,190.11,4091240
12/6/2012,189.7,189.17,190.18,188.41,3215500
12/5/2012,188.65,189.01,189.46,186.94,4202074
12/4/2012,189.36,189.71,190.75,189.02,3990633
12/3/2012,189.48,190.76,191.3,188.36,3349685
11/30/2012,190.07,191.75,192,189.501,4935712
11/29/2012,191.53,192.75,192.9,190.2,4077834
11/28/2012,191.98,190.98,192.04,189.27,3603596
11/27/2012,191.23,192.08,193.05,191,3289058
11/26/2012,192.88,192.45,193.37,191.77,5209626
11/23/2012,193.49,191,193.49,190.8,3877583
11/21/2012,190.29,189.3,190.89,188.95,5189519
11/20/2012,189.2,189.88,190.11,188.25,3170168
11/19/2012,190.35,188.62,190.39,188.3,3587746
11/16/2012,186.94,186.33,187.56,185.1,4660780
11/15/2012,185.85,185.83,187.2,184.78,3411916
11/14/2012,185.51,189.14,189.27,185.28,4403735
11/13/2012,188.32,188.39,190.88,188.25,3407273
11/12/2012,189.25,190.03,190.77,187.407,3067309
11/9/2012,189.64,189.85,191.64,188.88,3667169
11/8/2012,190.1,191.4,191.81,190.09,3542464
11/7/2012,191.16,193.36,193.68,191.16,4745944
11/6/2012,195.07,195.26,196.75,194.68,3280985
11/5/2012,194.14,192.36,194.97,192.01,2736181
11/2/2012,193.43,197.53,198,193.29,4260028
11/1/2012,197.15,194.68,197.89,194.55,3758733
10/31/2012,194.53,194.8,196.41,193.63,6052835
10/26/2012,193.27,191.49,193.87,191.47,4006523
10/25/2012,191.6,191.41,192.44,190.71,3248540
10/24/2012,190.72,192.44,193.29,190.56,3737627
10/23/2012,191.25,193.53,194,190.94,4426970
10/22/2012,194.4,193.71,194.68,192.44,4402478
10/19/2012,193.36,195.29,196.08,193.18,6619889
10/18/2012,194.96,199.91,200.14,194.07,9295853
10/17/2012,200.63,201.21,203.41,198.55,12669980
10/16/2012,211,209.94,211,209.474,5603758
10/15/2012,208.93,208.88,209.4,207.82,3059842
10/12/2012,207.8,205.64,207.96,205.56,2711979
10/11/2012,205.76,206.57,207.27,205.63,2909999
10/10/2012,205.82,207.82,208.23,205.05,4024491
10/9/2012,207.99,209.95,210.74,207.7,3579616
10/8/2012,209.82,210.02,210.64,209.21,1982525
10/5/2012,210.59,211.15,211.79,210.06,2858352
10/4/2012,210.39,210.28,210.97,208.53,2956524
10/3/2012,210.51,209.94,211.305,209.3,3192077
10/2/2012,209.84,210.96,211.47,208.5,3239171
10/1/2012,210.47,208.01,211.75,207.94,5457453
9/28/2012,207.45,205.66,208.32,205.31,4905077
9/27/2012,205.91,204.37,206.9,204.14,2760946
9/26/2012,204,205.05,205.98,203.9,3423397
9/25/2012,204.98,205.6,207.32,204.95,3345960
9/24/2012,205.29,205.02,206.06,204.9,3511097
9/21/2012,205.98,207.36,207.94,205.921,12772390
9/20/2012,206.18,205.85,206.99,205.3,3738887
9/19/2012,206.43,207.55,207.57,206.01,2605477
9/18/2012,207.07,206.88,207.8798,206.48,2476249
9/17/2012,207.15,205.55,207.99,205.55,3274573
9/14/2012,206.81,206.24,207.65,206.05,4057558
9/13/2012,206.36,204.38,206.81,203.46,3879539
9/12/2012,203.77,203.52,204.65,202.96,3283950
9/11/2012,203.27,200.55,203.46,200.51,3910647
9/10/2012,200.95,199.39,201.82,198.73,4208049
9/7/2012,199.5,199.12,199.5,198.08,3413669
9/6/2012,199.1,196.26,199.46,196.11,3930192
9/5/2012,195.04,194.41,195.85,193.89,3312634
9/4/2012,194.54,196.61,197.17,193.25,4512485
8/31/2012,194.85,194.31,195.95,193.46,3193252
8/30/2012,193.37,194.77,195.47,193.18,2740795
8/29/2012,195.08,195.13,196.0399,194.9,2141398
8/28/2012,194.87,195.56,196.11,194.5,2539110
8/27/2012,195.69,197.96,198.3,195.61,2498722
8/24/2012,197.77,194.96,198.11,194.2,2638977
8/23/2012,195.7,197.04,197.37,195.44,2756897
8/22/2012,197.25,198.64,198.65,196.905,3295714
8/21/2012,198.65,200.99,201,198.37,3110557
8/20/2012,200.5,200.69,201.13,200.03,2335987
8/17/2012,201.22,201.08,202,200.66,2551732
8/16/2012,200.84,198.77,201.324,198.12,2729453
8/15/2012,198.4,198.9,199.33,197.92,2111728
8/14/2012,198.29,198.88,199.33,197.72,2562055
8/13/2012,199.01,198.88,199.98,197.79,2418289
8/10/2012,199.29,197.87,199.37,197.24,2600459
8/9/2012,198.42,198.62,199.46,197.89,2103851
8/8/2012,199.03,198.27,199.69,198.16,2068250
8/7/2012,199.93,199.43,200.88,198.8,3208227
8/6/2012,198.76,198.76,199.94,198.52,2337738
8/3/2012,198.52,196.48,198.95,196.16,3202391
8/2/2012,194.45,194.16,196.6,193.02,2812263
8/1/2012,195.18,196.96,197.85,194.72,2559265
7/31/2012,195.98,196.5,197.58,195.88,3507163
7/30/2012,196.68,196.32,197.84,195.92,2786953
7/27/2012,196.39,195.1,197.41,193.95,4177285
7/26/2012,193.95,193.49,194.95,192.57,3284132
7/25/2012,191.08,190.31,192.77,189.32,3833753
7/24/2012,190.34,190.92,191.32,188.56,3595537
7/23/2012,190.83,189.78,191.3,188.2,3893635
7/20/2012,192.45,194.09,194.9,192.17,4789672
7/19/2012,195.34,193.4,196.85,192.97,10394070
7/18/2012,188.25,184.15,188.59,183.55,7991372
7/17/2012,183.65,185.73,186.29,183.2,5158142
7/16/2012,184.79,185.58,186.1,184.58,3144328
7/13/2012,186.01,183.46,186.33,183.03,3932965
7/12/2012,183.09,184.25,184.39,181.85,4924203
7/11/2012,185.25,186.22,187.36,183.51,5455666
7/10/2012,186.26,190.3,191.14,185.6,4690062
7/9/2012,189.67,190.76,190.9991,188.05,3988056
7/6/2012,191.41,193.92,193.94,189.74,4952850
7/5/2012,195.29,194.88,196.85,193.63,2689181
7/3/2012,195.93,195.46,196.34,194.91,1451425
7/2/2012,195.83,196.36,197.2,194.85,2831680
6/29/2012,195.58,194.55,195.81,192.41,5259456
6/28/2012,191.4,191.23,192.08,188.9,3967165
6/27/2012,193,192.14,193.7,190.9,2762612
6/26/2012,191.95,193.54,193.68,190.75,3435650
6/25/2012,192.86,192.48,193.39,191.68,3211529
6/22/2012,193.7,193.87,194.88,193.22,8794705
6/21/2012,193.39,199.07,199.45,193.19,4316544
6/20/2012,198.78,198.7,199.74,197.5,3378824
6/19/2012,198.93,198.83,199.99,198.8,3297517
6/18/2012,198.29,197.57,199.64,197.17,3378912
6/15/2012,199.1,196.08,199.27,195.4,6388683
6/14/2012,195.1,193,195.83,192.74,3584845
6/13/2012,193.1,194.36,195.19,192.345,3246784
6/12/2012,194.55,192.14,194.67,192.14,3023630
6/11/2012,192.51,196.6,196.7,192.37,3273211
6/8/2012,195.14,193.71,195.14,192.7,2479147
6/7/2012,194.44,195.28,195.8299,193.94,3701066
6/6/2012,193.99,190.78,194,190.02,3622647
6/5/2012,189.2,187.92,189.85,187.56,3556287
6/4/2012,188.54,188.34,189.38,187,4623963
6/1/2012,189.08,190.12,191.72,188.6,5206073
5/31/2012,192.9,194.1,194.93,192,9200384
5/30/2012,194.53,194.8,195.47,193.77,3602417
5/29/2012,196.46,195.22,198.08,195.22,3617573
5/25/2012,194.3,195.11,196,194,2901371
5/24/2012,196.09,195.99,196.28,194,3569066
5/23/2012,196.12,195.53,196.49,193.2,4065764
5/22/2012,196.82,198.04,198.26,196.06,3565986
5/21/2012,197.76,195.98,197.93,194.63,3831692
5/18/2012,195.88,198.78,198.78,195.16,5736995
5/17/2012,197.89,199.67,200.79,197.64,5626256
5/16/2012,199.73,199.42,201.35,198.18,5000987
5/15/2012,199.04,199.44,201.4679,198.76,2987339
5/14/2012,199.44,199.92,200.71,198.56,3029144
5/11/2012,201.17,199.96,202.12,199.95,2391480
5/10/2012,200.6,201,203.25,200.02,3830404
5/9/2012,201.23,199.99,203,199.06,3740096
5/8/2012,201.48,202.44,203.06,199.718,3881592
5/7/2012,203.75,203.96,204.77,202.9,3372903
5/4/2012,204.99,206.47,207.11,204.4,4023551
5/3/2012,207.24,208.27,208.92,206.55,2822374
5/2/2012,208.06,206.97,208.27,206.91,2360257
5/1/2012,208,207.18,208.929,206.71,2715870
4/30/2012,207.08,206.71,207.96,206.32,2772599
4/27/2012,206.81,206.47,208.17,205.91,3310660
4/26/2012,205.58,203.4,206.21,203.4,3301905
4/25/2012,203.57,202.02,203.69,201.8,4003157
4/24/2012,200,199.06,202.48,198.87,5621363
4/23/2012,198.62,197.89,199.1,196.791,3618928
4/20/2012,199.6,199.83,200.12,199.09,4758163
4/19/2012,199.51,200.03,201.26,197.521,5761421
4/18/2012,200.13,202.43,204.07,200,10153460
4/17/2012,207.45,204.57,207.64,204.15,6009773
4/16/2012,202.72,204.74,205.97,202.72,3826172
4/13/2012,202.8,204.32,204.6499,202.8,3766992
4/12/2012,205.32,202.8,205.56,202.64,2929585
4/11/2012,202.58,203.99,204.32,202.4593,3366143
4/10/2012,202.33,204.94,205.74,202.17,4132847
4/9/2012,204.94,204.4,206.17,203.37,3326810
4/5/2012,205.47,205.15,205.68,204.46,3808919
4/4/2012,206.05,206.22,206.9802,205.19,4403978
4/3/2012,209.5,209.31,210.69,208.54,4091491
4/2/2012,209.47,208.96,209.69,208.09,3387835
3/30/2012,208.65,208.74,209.12,208.012,3215444
3/29/2012,208.27,206.09,208.5,206.02,3403665
3/28/2012,207.29,207.44,208.69,206.27,3265696
3/27/2012,207.18,208.46,208.66,207,2704455
3/26/2012,207.77,206.45,207.92,206.32,3417632
3/23/2012,205.48,205.89,205.96,204.56,3036189
3/22/2012,205.49,204,205.99,203.96,3306367
3/21/2012,204.69,204.32,205.77,204.3,3329741
3/20/2012,204.25,204.74,205,203.702,3695026
3/19/2012,205.72,205.71,206.53,204.5,3763177
3/16/2012,206.01,207.03,207.52,206.01,9630679
3/15/2012,206,204.94,206.18,204.74,3620670
3/14/2012,204.72,203.78,205.15,203.64,4602209
3/13/2012,203.78,201.72,203.9,201.6107,4860064
3/12/2012,201,200.93,201.57,200.23,3119666
3/9/2012,200.62,199.98,201.1,199.72,3178143
3/8/2012,199.81,199.24,199.99,198.65,3145793
3/7/2012,197.77,198.09,198.57,197.31,3346878
3/6/2012,197.26,199.14,199.64,196.812,5214081
3/5/2012,200.66,198.36,201.19,198.3,6937726
3/2/2012,198.81,197.1,198.89,197.06,3723268
3/1/2012,197.53,197.23,198.47,196.93,3560506
2/29/2012,196.73,197.86,199.17,196.45,5119943
2/28/2012,197.98,197.75,198.96,197.4322,3167381
2/27/2012,197.53,196.78,198.71,196.1,3743863
2/24/2012,197.76,198.38,198.56,196.61,3352942
2/23/2012,197.61,193.87,199.23,193.28,8030805
2/22/2012,193.87,193.03,194.74,192.75,3275729
2/21/2012,193.39,193.73,194.24,192.46,3293523
2/17/2012,193.42,193.71,193.86,192.3,3746479
2/16/2012,193.02,192.61,193.25,192,3525140
2/15/2012,192.25,192.31,193.44,191.26,4020839
2/14/2012,192.22,191.76,192.6,190.831,3398022
2/13/2012,192.62,193.31,193.69,191.74,2457736
2/10/2012,192.42,191.76,192.43,191.28,3391077
2/9/2012,193.13,193.03,194.46,192.55,3876130
2/8/2012,192.95,192.78,193.58,191.73,3803143
2/7/2012,193.35,192.45,194.14,191.97,3432953
2/6/2012,192.82,192.48,193.76,192,3639707
2/3/2012,193.64,192.93,194.13,192.54,4520396
2/2/2012,191.53,192.72,193.33,191.33,3907260
2/1/2012,192.62,193.21,194.81,192.41,5088467
1/31/2012,192.6,193.09,193.1,191,4827338
1/30/2012,192.5,189.39,192.73,188.22,4358538
1/27/2012,190.46,190.01,191.77,189.81,3360321
1/26/2012,190.98,191.79,192.79,190.47,4004615
1/25/2012,191.73,191.33,192.2399,189.61,4359673
1/24/2012,191.93,188.63,192.305,188.5241,5344342
1/23/2012,189.98,187.91,190.52,187.67,5751203
1/20/2012,188.52,185.77,188.97,184.75,12840830
1/19/2012,180.52,181.79,182.3599,180.35,8551289
1/18/2012,181.07,179.83,181.6,179.5,4599471
1/17/2012,180,180.36,182,179.32,6002899
1/13/2012,179.16,179.48,179.61,177.3472,5278248
1/12/2012,180.55,181.86,181.91,178.38,6879162
1/11/2012,182.32,180.73,182.81,180.5,4109669
1/10/2012,181.31,183.23,183.72,181.2,5160796
1/9/2012,181.59,182.2,182.27,180.27,5200366
1/6/2012,182.54,184.39,184.48,182.31,4895076
1/5/2012,184.66,184.81,185.03,183.1,4447553
1/4/2012,185.54,185.57,186.33,184.94,4345690
1/3/2012,186.3,186.73,188.71,186,5644199
12/30/2011,183.88,186.33,186.48,183.85,3530180
12/29/2011,186.18,184.07,186.23,184.01,2928165
12/28/2011,183.99,185.19,185.4,183.34,2871588
12/27/2011,184.95,184.97,185.85,184.39,2774414
12/23/2011,184.75,183.11,184.85,181.89,3051191
12/22/2011,182.04,182.71,182.8,181,5051810
12/21/2011,181.47,183.22,183.5,179.04,9277867
12/20/2011,187.24,185.5,187.33,184.755,4733472
12/19/2011,182.89,184.51,184.69,182.25,5038746
12/16/2011,183.57,188.01,188.01,181.91,11847040
12/15/2011,187.48,190.48,191.2,186.89,4470274
12/14/2011,188.72,189.84,190.28,188,5053443
12/13/2011,191.15,193.46,194.3,190.64,5004211
12/12/2011,192.18,193.64,193.9,191.22,3793597
12/9/2011,194.56,192.91,194.87,192.4,4844170
12/8/2011,191.58,192.48,193.8,191.07,4366696
12/7/2011,194.05,191.99,194.9,191.28,5077423
12/6/2011,192.94,190.65,193.53,190.32,4143653
12/5/2011,190.84,191.18,193.61,190.38,5697292
12/2/2011,189.66,189.92,191.33,189.45,4962071
12/1/2011,189.45,187.01,189.99,186.77,4855985
11/30/2011,188,184.57,188.35,184.21,7832682
11/29/2011,180.94,182.02,183.31,180.84,3660946
11/28/2011,182.21,182.71,182.93,180.67,4521966
11/25/2011,177.06,178.01,179.56,177.06,2232713
11/23/2011,177.95,180.67,181.49,177.52,4798136
11/22/2011,181.31,182.22,182.98,180.29,4178263
11/21/2011,181.48,183.37,183.96,180,5142303
11/18/2011,185.24,186.71,186.97,184.66,4422611
11/17/2011,185.73,186.81,188.83,183.39,5824040
11/16/2011,186.62,187.82,189.9,186.3,4614394
11/15/2011,188.75,187.49,189.97,185.64,4582462
11/14/2011,187.35,189.17,189.84,186.85,6036550
11/11/2011,187.38,185.27,187.83,185.14,3663709
11/10/2011,183.35,183.58,184.77,181.87,3881558
11/9/2011,182.24,184.2,185.24,181.16,5484615
11/8/2011,187.25,187.48,187.88,185.51,4328621
11/7/2011,187.32,186.22,187.73,184.75,3513628
11/4/2011,186.38,186.27,187.14,184.74,3236852
11/3/2011,187.3,185.13,187.78,184.02,4950496
11/2/2011,183.92,184,185.25,183.03,4100445
11/1/2011,181.35,181.55,183.26,180.74,5878383
10/31/2011,184.63,185.59,186.91,184.63,4666046
10/28/2011,187.45,185.57,188.07,185.28,5008920
10/27/2011,185.88,184.99,187,183.18,6996223
10/26/2011,181.97,181.74,182.28,179.03,5386683
10/25/2011,180.36,181.66,182.97,180.01,5369029
10/24/2011,182.25,181.51,183.39,180.62,5889758
10/21/2011,181.63,179.11,181.67,178.75,8048556
10/20/2011,177.25,178.13,179.24,176.17,7512793
10/19/2011,177.39,179.68,179.81,177.01,6705035
10/18/2011,178.9,178,179.38,176.25,15714690
10/17/2011,186.59,189.71,190.16,185.9,8752994
10/14/2011,190.53,188.19,190.53,187.7314,5365811
10/13/2011,186.82,184.97,187.5,184.5,4397622
10/12/2011,186.12,186.08,188,185.65,5335661
10/11/2011,185,184.59,186,184.11,5330081
10/10/2011,186.62,183,186.63,182.9,5784141
